id,movies_name,year,timing_min,rating_10,votes,genre,language
tt0278796,Veena Meettiya Vilangukal,1990,,3.6,7.0,drama,malayalam
tt8309496,Dakini,2018,,5.2,85.0,"comedy, thriller",malayalam
tt4694158,Piyaa,1958,,6.27478459199189,42.0,romance,hindi
tt9392384,Raja jani,1979,,6.27478459199189,42.0,musical,urdu
tt11468156,Kabadadaari,2021,,6.2,631.0,"crime, drama, thriller",tamil
tt1295063,Mantra Shakti,,,6.27478459199189,42.0,"drama, horror, thriller",malayalam
tt11231268,Tu Mera Ki Lagda,2019,,5.6,11.0,drama,punjabi
tt8333390,Shaatiron Ka Shaatir Girgit,2018,,6.27478459199189,42.0,action,hindi
tt0375865,Jago Hua Savera,1959,,6.8,103.0,drama,urdu
tt0331537,Kaneez,1949,,6.2,5.0,"drama, history",hindi
tt6567380,Pagadi Aattam,2017,,5.7,84.0,crime,tamil
tt8929248,Azhagana Naatkal,2001,,5.0,15.0,drama,tamil
tt5493498,Shajahanum Pareekuttiyum,2016,,3.8,227.0,comedy,malayalam
tt12099850,Ole Kanda Naal,2021,,9.0,21.0,"comedy, drama, romance",malayalam
tt0388913,Ek Hasina Do Diwane,1972,,5.4,18.0,"comedy, drama, romance",hindi
tt7170858,Wassup! Zindagi,2017,,7.8,28.0,"comedy, drama",gujarati
tt8682052,Abhimaan,2016,,6.1,106.0,family,bengali
tt0057024,Ek Dil Sau Afsane,1963,,6.4,51.0,"comedy, drama, romance",hindi
tt5458264,Konkanastha,2013,,6.4,28.0,"drama, family",marathi
tt8070042,Beneath a Sea of Lights,2020,,5.7,288.0,"crime, drama",tamil
tt7317220,Natun Sansar,1992,,6.27478459199189,42.0,"action, drama, romance",bengali
tt0101283,Ajooba,1991,,5.3,1199.0,"action, adventure, comedy",hindi
tt0446148,Laalchee,1996,,6.2,8.0,drama,hindi
tt7139184,Shotti Aai to Jibon,2000,,6.27478459199189,42.0,drama,bengali
tt7849538,Jyoti,1988,,6.27478459199189,42.0,"drama, romance",bengali
tt14188408,Tabbar Pakhadiyan,2014,,6.27478459199189,42.0,comedy,punjabi
tt0259082,Vannakkili,1959,,6.27478459199189,42.0,drama,tamil
tt8963602,Idhuthanda Sattam,1992,,6.27478459199189,42.0,crime,tamil
tt0319362,Ennathoni,2001,,6.27478459199189,42.0,romance,malayalam
tt6516876,Mighty Khiladi Raju,2014,,6.27478459199189,42.0,animation,hindi
tt0235207,Baghdad Ka Chor,1934,,6.27478459199189,42.0,drama,hindi
tt3548494,Matlabi,1989,,6.27478459199189,42.0,drama,hindi
tt8929736,Budget Padmanabhan,2000,,6.3,30.0,drama,tamil
tt1784589,Players,2012,,4.1,4117.0,"action, crime, thriller",hindi
tt0214521,Balache Baap Brahmachari,1989,,7.6,64.0,"comedy, drama",marathi
tt5473858,Bahiru Pehlwan Ki Jai Ho,2010,,6.27478459199189,42.0,comedy,marathi
tt1579592,Kick,2009,,7.8,4283.0,"action, comedy, crime",telugu
tt5935704,Padmaavat,2018,,7.0,28050.0,"drama, history, romance",rajastani
tt8056032,Pathirakalam,2018,,7.5,21.0,"crime, drama",malayalam
tt8708822,The Story of a Banyan Tree,2015,,6.27478459199189,42.0,"short, history",urdu
tt0359540,Kanoon Ki Zanjeer,1990,,4.5,10.0,"action, crime",hindi
tt6386202,ONE,2013,,6.27478459199189,42.0,horror,malayalam
tt5241944,Dharmatma,2013,,6.27478459199189,42.0,action,bhojpuri
tt3413670,Thoondil Meen,1977,,6.27478459199189,42.0,drama,tamil
tt1378269,Ittefaq,2008,,6.27478459199189,42.0,comedy,urdu
tt13708182,Vitamin She,2020,,7.3,46.0,"comedy, fantasy",telugu
tt7960098,Hitler,2006,,6.27478459199189,42.0,action,bengali
tt1214961,Happy Days,2007,,7.9,4753.0,drama,telugu
tt0278034,Shnesham Screenil,1990,,6.27478459199189,42.0,drama,malayalam
tt5012370,Half Widow,2017,,8.4,109.0,drama,oriya
tt0245678,Aalyashikaram,1983,,6.1,20.0,"action, family",telugu
tt0290501,CID Agent 302,1968,,6.27478459199189,42.0,action,hindi
tt1666177,Seetha Kalyanam,2009,,3.3,24.0,drama,malayalam
tt6838752,Ekee Onge Eto Rup,1970,,6.27478459199189,42.0,drama,bengali
tt7240014,Kalippaattakkaaran: Toy Maker,2015,,6.9,15.0,drama,malayalam
tt0353209,Aval Oru Sindhu,1989,,6.27478459199189,42.0,drama,malayalam
tt5032300,Puroshkar,1983,,8.3,22.0,family,bengali
tt6725298,Jai Baba Bholenath,2011,,6.27478459199189,42.0,drama,bengali
tt0319576,Irupatthi Naalu Mani Neram,1984,,5.7,22.0,"crime, thriller",tamil
tt10106734,Dhumas,2019,,6.27478459199189,42.0,"drama, romance",marathi
tt2191164,Station,,,7.5,90.0,"crime, drama, thriller",hindi
tt12618480,Kalyana Sougandhikam,,,6.27478459199189,42.0,drama,malayalam
tt12361178,Drishyam 2,2021,,8.7,22950.0,"crime, drama, thriller",malayalam
tt13394320,Anbulla Manvizhiye,2012,,6.27478459199189,42.0,drama,tamil
tt8581484,Pandit Bajeko Lauri,2018,,7.1,10.0,drama,nepali
tt12310770,Buro Johnson,2013,,6.27478459199189,42.0,drama,bengali
tt0237544,Parashmoni,1988,,7.1,12.0,drama,bengali
tt4782232,Dukh Samundron Paar De,1996,,6.27478459199189,42.0,drama,punjabi
tt10147386,Iye Marathi Che Nagri,1965,,6.27478459199189,42.0,drama,marathi
tt5613770,Bobby,1990,,6.27478459199189,42.0,drama,bengali
tt1207986,Shikari,1964,,6.27478459199189,42.0,drama,urdu
tt7442054,Un Kahi,1982,,8.6,32.0,comedy,urdu
tt0372313,Gunehgar,1967,,6.27478459199189,42.0,"action, crime",hindi
tt7639338,Samadhan,1979,,6.27478459199189,42.0,drama,bengali
tt14086282,Makkale Maanikya,2014,,6.27478459199189,42.0,drama,kannada
tt13606350,Saa Boo Thiri,2009,,6.27478459199189,42.0,drama,tamil
tt0928160,Okka Magadu,2008,,2.1,499.0,"action, comedy, drama",telugu
tt10651108,Ishq Khumari,2019,,6.27478459199189,42.0,drama,punjabi
tt10713436,Amaran 1992,1992,,6.7,15.0,crime,tamil
tt8710314,Dasa Thirigindi,1979,,6.27478459199189,42.0,drama,telugu
tt10648472,Ramai,2019,,6.27478459199189,42.0,drama,marathi
tt0801010,Salakhain,2004,,6.2,64.0,"action, drama",urdu
tt5988500,Crazy Boy,2016,,4.5,15.0,"action, comedy, romance",kannada
tt11238050,Nirahua Hindustani 3,2018,,6.27478459199189,42.0,drama,bhojpuri
tt12613748,Prem Tame,2021,,5.3,170.0,romance,bengali
tt5426850,Bandhabi,1989,,6.27478459199189,42.0,drama,bengali
tt11423510, Alif Laila,,,6.27478459199189,42.0,"adventure, fantasy",urdu
tt0234290,Muyyi,1978,,6.27478459199189,42.0,drama,kannada
tt0068938,Mere Jeevan Saathi,1972,,6.9,167.0,"drama, adventure, action",hindi
tt9691348,Jamraud,2019,,6.27478459199189,42.0,drama,punjabi
tt0220594,Kartoos,1999,,5.1,509.0,"action, thriller",hindi
tt0064915,Saat Hindustani,1969,,6.5,198.0,"action, adventure, drama",hindi
tt0261170,Periamma,1992,,6.27478459199189,42.0,drama,tamil
tt3063514,Bharathi,1949,,6.27478459199189,42.0,drama,kannada
tt1949120,Badla ......the revenge,2003,,6.0,5.0,action,punjabi
tt12078108,Mehabooba,2020,,6.27478459199189,42.0,romance,kannada
tt13913204,Boxed,2021,,6.6,8.0,adventure,hindi
tt11686992,Aasmanon Pe Likha,,,6.27478459199189,42.0,drama,urdu
tt0254461,Kaattumallika,1966,,6.27478459199189,42.0,drama,malayalam
tt11510930,Bitiya Sada Suhaghan Rah,2014,,6.27478459199189,42.0,family,hindi
tt11317718,Ardhangini,2019,,6.27478459199189,42.0,drama,bhojpuri
tt0258699,Kalidas,1931,,5.5,10.0,"drama, history, musical",tamil
tt0279341,Pravaham,1975,,6.27478459199189,42.0,drama,malayalam
tt0369203,Aaghat,1990,,6.27478459199189,42.0,musical,marathi
tt8678054,Ishq Subhan Allah,,,6.3,78.0,"drama, romance",oriya
tt4896946,Badnaam Raaten,2000,,6.27478459199189,42.0,thriller,hindi
tt0232287,Passing Show,1936,,6.27478459199189,42.0,action,hindi
tt0334152,Prakriti Manohari,1980,,6.27478459199189,42.0,drama,malayalam
tt13310986,Doctor Doctor,2020,,5.3,48.0,comedy,marathi
tt0363583,Dushman Devta,1991,,4.2,20.0,action,hindi
tt3400186,Thanga Rangan,1978,,6.27478459199189,42.0,drama,tamil
tt0197294,Bhoothakkannadi,1997,,7.8,397.0,drama,malayalam
tt10825098,GST - Galti Sirf Tumhari,2017,,4.8,5.0,drama,hindi
tt0263060,Anbe Daivam,1957,,6.27478459199189,42.0,drama,tamil
tt7510954,Bhikhari the Billionaire,2018,,6.27478459199189,42.0,family,hindi
tt2213658,Abosheshey,2011,,7.0,159.0,drama,bengali
tt7213936,What Will People Say,2017,,7.4,4869.0,drama,oriya
tt8869156,Namaste Mr Doc,2018,,6.27478459199189,42.0,family,telugu
tt0275441,Kaathil Oru Kinnaram,1996,,4.4,17.0,"comedy, romance",malayalam
tt14267908,Kachhe Achho Tumi,2010,,6.27478459199189,42.0,drama,bengali
tt9174422,Karshanam,2018,,6.2,6.0,thriller,kannada
tt6539198,Middle Class Madhavan,2001,,6.7,29.0,drama,tamil
tt0238485,Paach Rangachi Paach Pakhre,1975,,6.27478459199189,42.0,drama,marathi
tt0156459,Deepak,1963,,6.27478459199189,42.0,drama,hindi
tt0401897,Yella Hengasirinda,1986,,6.27478459199189,42.0,drama,kannada
tt1268267,Qeemat,1986,,6.27478459199189,42.0,drama,punjabi
tt1324025,Rafoo Chakkar: Fun on the Run,2008,,3.3,53.0,"comedy, crime, drama",hindi
tt1538339,Main Woh Nahin,1967,,6.27478459199189,42.0,drama,urdu
tt0359830,Phool Khile Hain Gulshan Gulshan,1978,,6.3,63.0,"drama, family",hindi
tt13690996,Kunidu Kunidu Baare,2010,,6.27478459199189,42.0,drama,kannada
tt13394340,Pachai Engira Kaathu,2012,,6.27478459199189,42.0,drama,tamil
tt0448121,Sins,2005,,4.3,384.0,"drama, romance, thriller",hindi
tt0047827,Anarkali,1955,,6.5,34.0,"drama, romance",tamil
tt1627922,Kaun Kise Da Beli,2007,,6.27478459199189,42.0,drama,punjabi
tt2227430,Srimannarayana,2012,,4.2,212.0,drama,telugu
tt0260693,Amayakuralu,1971,,6.27478459199189,42.0,drama,telugu
tt0272280,Romantic India,1936,,6.27478459199189,42.0,drama,hindi
tt14301208,Watan Iman,1975,,6.27478459199189,42.0,drama,punjabi
tt4901338,Sakalakala Vallavan,2015,,3.1,355.0,"action, comedy",tamil
tt0395434,Aafat,1977,,5.3,17.0,"crime, drama",hindi
tt8852350,Hun Ni Murhde Yaar,2018,,6.27478459199189,42.0,action,punjabi
tt1380198,Sididedda Sahodara,1983,,6.27478459199189,42.0,drama,kannada
tt0355686,Lelam,1997,,7.2,440.0,"action, thriller",malayalam
tt10922610,Jodi,2019,,6.1,81.0,romance,telugu
tt10039008,Prathighatana,2014,,6.27478459199189,42.0,drama,telugu
tt14265926,BevQ,2020,,6.27478459199189,42.0,"short, comedy",malayalam
tt0275389,Guruji Oru Vakku,1985,,5.7,26.0,drama,malayalam
tt4888740,Appavum Veenjum,2015,,3.9,41.0,"drama, romance",malayalam
tt4142302, Humsafar,,,8.3,22.0,"drama, romance",urdu
tt0244972,Anirban,1948,,6.27478459199189,42.0,drama,bengali
tt6010630,Oru Mexican Aparatha,2017,,6.0,1228.0,"action, thriller",malayalam
tt4144624, Humsafar,,,8.2,20.0,"drama, romance",urdu
tt12693352,A+,2018,,6.27478459199189,42.0,drama,kannada
tt1579523,Amma Nanna Kavali,1996,,6.27478459199189,42.0,family,telugu
tt0155771,Jai Jawan Jai Makan,1971,,6.27478459199189,42.0,"drama, romance",hindi
tt1954598,Ladies vs. Ricky Bahl,2011,,6.0,8946.0,"comedy, crime, drama",punjabi
tt4545630,Sardaar Gabbar Singh,2016,,4.8,2298.0,"action, comedy",hindi
tt0313990,Doraemon: Nobita's Little Star Wars,1985,,6.9,249.0,"animation, adventure, family",hindi
tt0320734,Vidincha Kalyaanam,1986,,6.3,7.0,drama,tamil
tt5908564,The Korean Dream,2013,,6.27478459199189,42.0,"documentary, short, drama",nepali
tt0355760,Mazhathullikkilukkam,2002,,6.2,173.0,"comedy, drama",malayalam
tt8907712,Aattukara Alamelu,1977,,5.2,6.0,drama,tamil
tt13746460,Kalaiyatha Ninaivugal,2005,,6.27478459199189,42.0,drama,tamil
tt4111078, Humsafar,,,7.9,22.0,"drama, romance",oriya
tt11542712,Khaufnak,1976,,6.27478459199189,42.0,action,punjabi
tt0256460,Tulasi Vivah,1984,,6.6,7.0,drama,gujarati
tt0157953,Madhavi,1969,,6.27478459199189,42.0,"drama, history",hindi
tt0324389,Urangaadha Nenjangal,1983,,6.27478459199189,42.0,drama,tamil
tt0482913,Bus Conductor,2005,,3.8,240.0,"action, comedy",malayalam
tt0332654,Hredhayathil Nee Mathram,1979,,6.27478459199189,42.0,drama,malayalam
tt5091300,Etotuku Asha,1968,,8.7,12.0,"drama, family",bengali
tt0237472,Mudra,1989,,7.5,73.0,drama,malayalam
tt3171754,Shravani Subramanya,2013,,7.3,86.0,"comedy, romance",kannada
tt7790898,GujjuBhai - Most Wanted,2018,,7.3,452.0,comedy,gujarati
tt14223190,Fasana Dil,1969,,6.27478459199189,42.0,drama,urdu
tt0156692,Kashinath,1943,,6.2,5.0,drama,bengali
tt11389562,The Mountains Are a Dream That Call to Me,2020,,7.6,16.0,drama,nepali
tt7468542,Labour Room,2016,,6.27478459199189,42.0,"short, drama",malayalam
tt13979252,Paper Dhoni,2012,,6.27478459199189,42.0,drama,kannada
tt11714964,Vijeta,2020,,6.27478459199189,42.0,"drama, sport",marathi
tt14230354,Insan aur Aadmi,1970,,6.27478459199189,42.0,drama,urdu
tt2951576,One by Two,2014,,4.2,722.0,"comedy, drama, romance",hindi
tt11509538,Haunted Hills,2020,,6.3,26.0,horror,hindi
tt0415003,Pride and Honour,2004,,5.5,3437.0,"action, crime, drama",hindi
tt0334450,Swarnapakshikal,1981,,6.27478459199189,42.0,drama,malayalam
tt1579890,Thali,1997,,6.4,16.0,romance,telugu
tt0087146,Didi,1984,,6.27478459199189,42.0,drama,bengali
tt4969318,Kanthari,2015,,3.1,25.0,drama,malayalam
tt12375532,Meghor Sobi,2014,,6.27478459199189,42.0,family,assamese
tt7559180,99 Songs,2019,,8.8,753.0,"musical, romance",tamil
tt12916150,Noise of Silence,2021,,7.2,42.0,"drama, romance",hindi
tt9477392,Samar,1950,,6.27478459199189,42.0,drama,bengali
tt14257028,1232 KMS,,,8.0,418.0,documentary,malayalam
tt5930924,Shuvaa,2006,,8.2,53.0,"drama, romance",bengali
tt0339998,Baadal,1985,,5.7,23.0,"drama, family",hindi
tt11847448,Aghor,2012,,6.27478459199189,42.0,drama,marathi
tt7609700,Pragaitihasik,1984,,6.27478459199189,42.0,drama,bengali
tt1414567,Sati Shakthi,1963,,7.6,8.0,drama,kannada
tt3734190,Bandh Kamre Hain,2000,,6.27478459199189,42.0,thriller,hindi
tt4249544,Baba Keno Chakar,1998,,7.1,87.0,drama,bengali
tt9081378,Bhool Bhulaiyaa,2015,,6.27478459199189,42.0,romance,nepali
tt0283911,Bas Itna Sa Khwaab Hai...,2001,,3.8,580.0,"drama, romance, thriller",hindi
tt8971612,Iru Vallavargal,1966,,6.27478459199189,42.0,drama,tamil
tt13057604,Kathirvel Kaaka,2015,,6.27478459199189,42.0,drama,tamil
tt11518138,Digambara Samiyar,1950,,6.27478459199189,42.0,thriller,tamil
tt6986710,The Accidental Prime Minister,2019,,6.0,6285.0,"biography, drama",hindi
tt11244562,Christopher and Philucifer,2018,,6.27478459199189,42.0,"comedy, fantasy",malayalam
tt5226516,Siyaasat: The Politics,2006,,6.27478459199189,42.0,action,hindi
tt0272297,Snehikkan Samayamilla,1978,,6.27478459199189,42.0,drama,malayalam
tt0030806,Street Singer,,,6.4,14.0,drama,hindi
tt1341167,Four Lions,2010,,7.3,73169.0,"comedy, crime, drama",oriya
tt0231480,Dokyala Taap Nahin,1990,,8.3,6.0,drama,marathi
tt13396950,Bade Abbu,2019,,6.27478459199189,42.0,drama,konkani
tt1579694,Sahasam,1996,,6.27478459199189,42.0,action,telugu
tt5212160,Chhota Bheem Himalayan Adventure,2016,,5.5,115.0,animation,hindi
tt3557948,Shauqeen Haseena,1992,,6.27478459199189,42.0,thriller,hindi
tt6085752,"Dad, I am Watching you",2016,,6.27478459199189,42.0,"comedy, family",hindi
tt0351505,O Amma Katha,1981,,6.27478459199189,42.0,drama,telugu
tt0400584,Krishna Arjun,1997,,6.8,22.0,drama,hindi
tt13641902,Jeevan Daan,2018,,6.27478459199189,42.0,short,urdu
tt0924262,Okkadunnadu,2007,,7.4,541.0,"action, thriller",telugu
tt1739176,Engeyum Kadhal,2011,,5.0,680.0,romance,tamil
tt8676918,Aavide Shyamala,1999,,6.27478459199189,42.0,drama,telugu
tt0155884,Mordhwaj,1952,,6.27478459199189,42.0,drama,hindi
tt0319395,Ezhudhaantha Chattangal,1984,,6.27478459199189,42.0,drama,tamil
tt11774804,Court Martial,2020,,6.8,166.0,drama,hindi
tt3885740,Ram Aur Rahim,1968,,6.27478459199189,42.0,drama,hindi
tt5821100,Koppayile Kodumkattu,2016,,3.8,16.0,drama,malayalam
tt0297276,Manchi Chedu,1963,,6.27478459199189,42.0,drama,telugu
tt10828920,Final Decision,,,6.27478459199189,42.0,drama,hindi
tt6735034,Anbanavan Asaradhavan Adangadhavan,2017,,2.3,581.0,action,tamil
tt0466901,Naa Alludu,2005,,3.5,425.0,romance,telugu
tt14521174,Naa Rakumarudu,2014,,6.27478459199189,42.0,drama,telugu
tt10238510,Mazhi Tapasya,2016,,6.27478459199189,42.0,drama,marathi
tt0242256,Alai Payuthey,2000,,8.3,5509.0,"drama, musical, romance",tamil
tt0369762,Namma Baduku,1971,,6.27478459199189,42.0,musical,kannada
tt14484874,Hunter,2003,,6.27478459199189,42.0,drama,kannada
tt14232426,Jaan Kurbaan,2011,,6.27478459199189,42.0,drama,bengali
tt8827080,Sankalpam,1957,,6.27478459199189,42.0,drama,telugu
tt2216852,Main Aur Mr. Riight,2014,,5.2,344.0,"comedy, romance",hindi
tt13612708,Nee Unnai Arindhaal,2009,,6.27478459199189,42.0,drama,tamil
tt1286567,Kunwari,1966,,6.27478459199189,42.0,drama,hindi
tt0377481,Bedroom Story,1988,,6.27478459199189,42.0,drama,hindi
tt11373840,Saajan Bakery Since 1962,2021,,4.5,348.0,"comedy, family",malayalam
tt1601815,Chandamama,2007,,6.7,246.0,"drama, romance",telugu
tt8790014,Padaharella Ammayi,1986,,6.27478459199189,42.0,drama,telugu
tt3994168,Shehr-e-Zaat,2012,,8.4,513.0,"mystery, romance",oriya
tt6419748,Gajalu,2016,,6.2,21.0,"drama, family, romance",nepali
tt14497714,Sithara Krishnakumar & Sudeep Kumar: Sadaa Paalaya,,,6.27478459199189,42.0,"short, music",malayalam
tt0277292,Sasthram Jayichu Manushyan Thottu,1973,,6.27478459199189,42.0,drama,malayalam
tt5792014,Mrithyumjayam,2016,,6.9,7.0,"short, crime",malayalam
tt3040964,The Jungle Book,2016,,7.4,261312.0,"adventure, drama, family",punjabi
tt1345484,Kala Coat,1993,,3.8,5.0,"action, crime, drama",hindi
tt9855782,Tujhi Majhi Love Story,2014,,6.27478459199189,42.0,romance,marathi
tt2451576,Roshni,2002,,6.27478459199189,42.0,drama,hindi
tt13193132,The Evening Show,2020,,8.9,60.0,thriller,hindi
tt14217136,Main Bani Dulhan,1974,,6.27478459199189,42.0,drama,punjabi
tt0237726,Shahar Theke Dooray,1981,,6.3,22.0,drama,bengali
tt14498148,Vijay Yesudas & Merin Gregory: Uyirin Naadhane,,,6.27478459199189,42.0,"short, music",malayalam
tt13439462,Kumara,2009,,6.27478459199189,42.0,drama,tamil
tt0988655,A Flat,2010,,4.5,202.0,"drama, horror, romance",hindi
tt0323359,Nam Ooru Nalla Ooru,1986,,6.27478459199189,42.0,drama,tamil
tt7951766,Shenbaga Kottai,2016,,6.27478459199189,42.0,drama,tamil
tt12438732,Nodi Mathu Boi,2015,,8.7,27.0,drama,assamese
tt14065002,Chan Suraj,1981,,6.27478459199189,42.0,action,punjabi
tt7673212,Unnamed Project,,,6.27478459199189,42.0,drama,telugu
tt0423286,Sullan,2004,,3.2,325.0,"action, crime, drama",tamil
tt0881894,Attagasam,2004,,6.4,1185.0,"action, drama",tamil
tt0395177,Insaan Badalta Hai,1961,,6.27478459199189,42.0,musical,urdu
tt2825840,Criminal Hunter,2012,,5.8,40.0,action,assamese
tt14077284,Ek Da Kaay Zale Baiko Udali Bhurrr,2009,,6.27478459199189,42.0,drama,marathi
tt0257763,Hoshiyar,1985,,4.7,33.0,"action, comedy, drama",hindi
tt0139589,Savera,1958,,7.2,9.0,"crime, drama",hindi
tt0307454,Sathruvu,1990,,7.3,79.0,"action, drama",telugu
tt12577834,Rashmirekha,1974,,6.27478459199189,42.0,drama,assamese
tt2955960,Heera Moti,1972,,6.27478459199189,42.0,drama,punjabi
tt13576050,Contact Killer,2020,,6.27478459199189,42.0,thriller,hindi
tt8784736,No Entry,2007,,6.27478459199189,42.0,drama,telugu
tt0338219,Maavidakulu,1998,,6.3,48.0,"comedy, drama",telugu
tt0085743,Jaane Bhi Do Yaaro,1983,,8.4,13330.0,"comedy, crime, drama",hindi
tt4912940,Moger Mullok,1999,,6.27478459199189,42.0,action,bengali
tt13624226,Uroniya Mon,2007,,6.27478459199189,42.0,"musical, romance",assamese
tt2079524,Kusum Kusum Prem,2011,,4.5,11.0,drama,bengali
tt13004870,Summave Aaduvom,2016,,6.27478459199189,42.0,drama,tamil
tt0370866,Ladki,1989,,6.27478459199189,42.0,drama,hindi
tt1359585,Makante Achan,2009,,5.8,196.0,"comedy, drama",malayalam
tt4429578,Love in Mandya,2014,,6.5,26.0,drama,kannada
tt1579811,Mogudu Pellam O Dongodu,2005,,4.0,25.0,romance,telugu
tt1329222,Prema Sangama,1992,,6.27478459199189,42.0,drama,kannada
tt5835898,Memories of Fear,1995,,6.27478459199189,42.0,drama,hindi
tt1506994,Woman from the East,2013,,7.6,14.0,"drama, family",hindi
tt10230524,Once Upon a Time,,,6.27478459199189,42.0,"short, music",malayalam
tt7278782,Dry: The Days After...,2017,,6.27478459199189,42.0,drama,malayalam
tt3509194,Tatya Tope,1978,,6.27478459199189,42.0,drama,hindi
tt14318638,Santha,2007,,6.27478459199189,42.0,drama,kannada
tt14333062,Mera Veer,1967,,6.27478459199189,42.0,drama,punjabi
tt13613252,Namma Basava,2005,,6.27478459199189,42.0,"action, comedy, romance",kannada
tt7247310,Mee Tulas Tujhya Angani,2005,,6.27478459199189,42.0,drama,marathi
tt13635626,"Tumi Suwa Jetia, Mukti",,,6.27478459199189,42.0,"short, romance",assamese
tt0398730,Baghdad Ka Chor,1946,,6.27478459199189,42.0,"action, adventure, fantasy",hindi
tt1956589,Padikkathavan,2009,,4.9,565.0,action,tamil
tt6808038,Chembarathipoo,2017,,6.0,49.0,romance,malayalam
tt0365737,Syriana,2005,,6.9,126553.0,"drama, thriller",urdu
tt0087678,Manzil Manzil,1984,,5.6,109.0,"drama, family",urdu
tt0353143,Aacharyan,1993,,4.4,11.0,drama,malayalam
tt4656662,Aao Baby Pyar Karen,1983,,6.27478459199189,42.0,romance,hindi
tt0259583,Sitam,1982,,6.0,14.0,"drama, family",hindi
tt3678422,Patiala Dreamz,2014,,4.4,7.0,drama,hindi
tt0370457,Devaki,1934,,6.27478459199189,42.0,drama,hindi
tt0376618,Ghar Ki Laaj,1941,,6.27478459199189,42.0,drama,hindi
tt5353494,Mora Balma Chhail Chhabila,2011,,6.27478459199189,42.0,family,hindi
tt12740666,28 Degree Celsius,2020,,6.27478459199189,42.0,romance,telugu
tt1279230,Manavude Mahaneeyudu,1980,,8.4,29.0,drama,telugu
tt5820924,Sambandho Ni Sonography,2016,,6.27478459199189,42.0,drama,gujarati
tt2644202,Vallinam,2014,,7.1,323.0,"drama, sport",tamil
tt0047269,Naramedh Yagna,1954,,7.7,6.0,drama,bengali
tt10118064,377 AbNormal,2019,,5.7,88.0,drama,hindi
tt0114316,Saajan Ki Baahon Mein,1995,,4.2,72.0,"drama, family, romance",hindi
tt6914538,Kaala Chakram,1993,,6.27478459199189,42.0,drama,telugu
tt7838150,Balekempa,2018,,6.9,22.0,drama,kannada
tt3687662,Nakhrewali,1960,,6.27478459199189,42.0,drama,hindi
tt0301179,Deewaanapan,2001,,4.6,410.0,"action, romance",hindi
tt6065946,Manab Premi Mahapurush,2016,,6.27478459199189,42.0,biography,bengali
tt0282073,Prana Sakhi,1975,,6.27478459199189,42.0,drama,malayalam
tt7023452,Annanukku Jey,2018,,5.7,147.0,comedy,tamil
tt0290415,Anbalipu,1968,,6.2,6.0,drama,tamil
tt0249963,Siri Siri Muvva,1978,,7.5,40.0,"family, musical",telugu
tt8694210,badmash,2010,,6.27478459199189,42.0,romance,telugu
tt0173042,Premaloka,1987,,7.6,483.0,"drama, romance",kannada
tt5885306,Gyalmu's House,2016,,6.27478459199189,42.0,"documentary, short",nepali
tt6739506,Papi Shatru,1995,,6.27478459199189,42.0,"action, drama, romance",bengali
tt0257824,Justice Chowdhary,1982,,6.9,79.0,"action, drama",telugu
tt14230918,Aami Adu,2011,,6.27478459199189,42.0,drama,bengali
tt2679910,Malli Malli Choodali,2002,,6.27478459199189,42.0,drama,telugu
tt13842398,Ekhon Nedekha Nodir Xhipare,2012,,6.27478459199189,42.0,thriller,assamese
tt0454462,Guru Gobind Singh,1998,,6.27478459199189,42.0,drama,punjabi
tt0233532,De Danadan,1987,,7.5,96.0,"action, comedy",marathi
tt0357544,Choricha Mamla,1976,,6.27478459199189,42.0,drama,marathi
tt3754704,Buno Haansh,2014,,6.5,833.0,"crime, drama, thriller",bengali
tt0158061,Paise Ki Gudiya,1974,,6.1,16.0,"drama, family",hindi
tt0364649,Sattam Sirikkirathu,1982,,6.27478459199189,42.0,drama,tamil
tt0178199,Aapas Ki Baat,1981,,5.2,17.0,"action, romance",hindi
tt0177493,Aaina,1944,,3.2,5.0,"drama, romance",hindi
tt12496076,Jugaadi Dot Com,2015,,6.27478459199189,42.0,comedy,punjabi
tt0139446,Maain Bhi Ladki Hun,1964,,7.0,26.0,drama,hindi
tt4199076,Daasi,2002,,6.27478459199189,42.0,drama,hindi
tt0268220,China Town,1962,,7.1,198.0,"comedy, crime, romance",hindi
tt0266927,Sant Rohidas,1982,,6.27478459199189,42.0,drama,gujarati
tt0493557,Bhabhi Dian Choorian,1986,,5.5,15.0,"drama, musical",punjabi
tt8396272,Aatagallu,2018,,5.3,140.0,"action, thriller",telugu
tt4744104,Gypsy Girl,1961,,6.27478459199189,42.0,fantasy,hindi
tt0318651,Sakkarai Thevan,1993,,6.27478459199189,42.0,drama,tamil
tt10959824,Abalamban,2021,,6.27478459199189,42.0,drama,bengali
tt0267264,Anjangarh,1948,,6.27478459199189,42.0,drama,bengali
tt6187368,Megh Bhanga Rodh,1964,,6.27478459199189,42.0,drama,bengali
tt2437786,Maach Mishti & More,2013,,6.5,549.0,"comedy, drama, romance",bengali
tt0230735,Sati Narmada,1950,,6.27478459199189,42.0,drama,hindi
tt1918886,Joker,2012,,2.4,5128.0,"comedy, family, sci-fi",hindi
tt0353200,Ashokante Aswathikuttikku,1989,,6.27478459199189,42.0,drama,malayalam
tt2579176,Rakhwale,1994,,2.9,19.0,action,hindi
tt0250608,Nagina,,,2.6,23.0,"musical, romance",urdu
